Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos,cWPA,RE24,Pos
11-Aug,NYY,@,BOS,L6-7,CG,5,4,2,1,0,0,1,3,1,0,1,0,0,,0,0,0,0,0.34,0.461,0.646,1.107,4,2.02,0.066,15.07,0.30%,1.47,CF,0.30%,1.47,CF
12-Aug,NYY,@,PHA,W7-3,CG,5,2,2,1,0,0,0,0,3,0,0,0,0,,0,0,0,0,0.342,0.47,0.644,1.115,4,0.47,0.027,3.28,0.11%,0.27,CF,0.11%,0.27,CF
13-Aug,NYY,@,PHA,W9-7,CG,5,4,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0.333,0.463,0.627,1.091,4,1.29,-0.249,8.11,-0.94%,-1.56,CF,-0.94%,-1.56,CF
Aug 14 (1),NYY,@,PHA,W4-2,CG,5,2,1,1,0,0,0,0,3,1,0,0,0,,0,0,0,0,0.335,0.472,0.626,1.098,4,0.96,0.112,5.55,0.39%,1.07,CF,0.39%,1.07,CF
Aug 14 (2),NYY,@,PHA,L3-4,CG,5,4,1,1,0,0,0,0,1,1,1,0,0,,0,0,0,0,0.333,0.47,0.616,1.086,4,1.63,-0.112,8.35,-0.34%,-0.42,CF,-0.34%,-0.42,CF
15-Aug,NYY,@,PHA,L5-9,CG,4,4,1,2,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.337,0.471,0.613,1.084,4,0.86,0.08,5.43,0.30%,0.41,CF,0.30%,0.41,CF
17-Aug,NYY,,WSH,W4-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0.329,0.462,0.599,1.06,4,1.71,-0.025,11.71,-0.10%,0.1,CF,-0.10%,0.1,CF
18-Aug,NYY,,WSH,W5-4,CG,4,2,0,1,0,0,0,0,2,1,0,0,0,,0,0,0,0,0.331,0.467,0.598,1.065,4,1.14,0.088,7.26,0.34%,0.9,CF,0.34%,0.9,CF
19-Aug,NYY,,PHA,W7-4,CG,5,3,0,1,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.331,0.47,0.593,1.063,4,0.95,-0.034,6.04,-0.13%,0.14,CF,-0.13%,0.14,CF
20-Aug,NYY,,PHA,W7-3,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.33,0.466,0.585,1.051,4,0.39,0.122,2.47,0.46%,0.89,CF,0.46%,0.89,CF
21-Aug,NYY,,PHA,L7-8,CG,4,3,1,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.335,0.471,0.587,1.058,4,1.64,0.127,10.12,0.47%,1.08,CF,0.47%,1.08,CF
25-Aug,NYY,@,CLE,W6-3,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.326,0.461,0.571,1.032,4,0.61,-0.078,5.3,-0.41%,-0.92,CF,-0.41%,-0.92,CF
26-Aug,NYY,@,CLE,L3-5,CG,4,4,0,2,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.33,0.462,0.569,1.031,4,0.84,0.107,6.37,0.49%,1.02,CF,0.49%,1.02,CF
27-Aug,NYY,@,CLE,W4-0,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.333,0.462,0.568,1.03,4,0.84,0.047,7.26,0.24%,0.3,CF,0.24%,0.3,CF
Aug 28 (1),NYY,@,CHW,W8-7,CG,5,4,2,2,0,0,1,2,1,0,0,0,0,,0,0,0,0,0.337,0.465,0.582,1.047,4,0.89,0.02,6.54,0.09%,1.55,CF,0.09%,1.55,CF
Aug 28 (2),NYY,@,CHW,W7-5,CG(8),4,4,1,2,0,1,0,1,0,,0,0,0,,,1,0,0,0.34,0.466,0.59,1.056,4,,,,,,CF,,,CF
30-Aug,NYY,@,SLB,L2-6,CG,4,3,0,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.345,0.47,0.591,1.061,4,0.63,0.053,3.55,0.18%,0.84,CF,0.18%,0.84,CF
31-Aug,NYY,@,SLB,L3-10,CG,5,5,0,4,1,0,0,2,0,0,1,0,0,,0,0,0,0,0.356,0.477,0.601,1.078,4,0.77,0.108,4.94,0.42%,2.55,CF,0.42%,2.55,CF
1-Sep,NYY,@,SLB,W4-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.354,0.473,0.594,1.067,4,0.8,-0.035,5.95,-0.16%,-0.27,CF,-0.16%,-0.27,CF
3-Sep,NYY,@,WSH,W6-0,CG,5,4,2,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0.352,0.472,0.593,1.064,4,0.52,0.003,3.65,0.01%,0.02,CF,0.01%,0.02,CF
4-Sep,NYY,@,WSH,L2-3,CG,4,4,1,2,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.355,0.472,0.595,1.068,4,1.22,0.015,8.05,0.06%,0.35,CF,0.06%,0.35,CF
Sep 5 (1),NYY,@,PHA,W13-4,CG,6,4,2,2,0,0,1,5,2,0,0,0,0,,0,0,0,0,0.357,0.476,0.607,1.084,4,0.77,0.325,5.86,1.49%,4.25,CF,1.49%,4.25,CF
Sep 5 (2),NYY,@,PHA,W5-2,GS-2,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.356,0.475,0.604,1.079,4,0.97,-0.025,6.95,-0.11%,-0.24,CF,-0.11%,-0.24,CF
7-Sep,NYY,,BOS,W5-2,CG,4,3,0,0,0,0,0,1,1,0,1,0,0,,1,0,0,0,0.351,0.471,0.596,1.068,4,1.35,0.063,19.66,0.55%,0.57,CF,0.55%,0.57,CF
9-Sep,NYY,,BOS,L1-7,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,,0,0,0,0,0.351,0.472,0.593,1.065,4,0.61,-0.004,7.59,-0.03%,0.19,CF,-0.03%,0.19,CF
Sep 10 (1),NYY,,WSH,L3-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.349,0.469,0.587,1.056,4,1.77,-0.118,14.6,-0.59%,-0.6,CF,-0.59%,-0.6,CF
Sep 10 (2),NYY,,WSH,W8-1,CG(8),4,3,1,2,0,1,1,2,1,0,0,0,0,,0,0,0,0,0.353,0.473,0.609,1.082,4,0.78,0.184,6.95,0.99%,2.39,CF,0.99%,2.39,CF
Sep 11 (1),NYY,,WSH,W20-5,GS-6,5,3,2,1,0,1,0,2,2,0,0,0,0,,1,0,0,0,0.353,0.475,0.614,1.089,4,0.39,0.092,3.56,0.51%,2.85,CF,0.51%,2.85,CF
Sep 11 (2),NYY,,WSH,W2-1,CG(6),3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.348,0.47,0.607,1.077,4,0.82,-0.069,6.97,-0.35%,-0.93,CF,-0.35%,-0.93,CF
Sep 14 (1),NYY,,SLB,W2-0,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.347,0.467,0.601,1.068,4,0.67,-0.052,5.04,-0.23%,-0.73,CF,-0.23%,-0.73,CF
Sep 14 (2),NYY,,SLB,W13-7,GS-8,5,5,1,2,0,0,0,2,0,0,0,0,0,,0,0,0,0,0.348,0.466,0.597,1.063,4,0.7,0.051,4.5,0.20%,1.27,CF,0.20%,1.27,CF
15-Sep,NYY,,CLE,L6-10,CG,4,4,1,2,1,0,0,1,0,0,0,0,0,,1,0,0,0,0.35,0.466,0.599,1.066,4,0.94,0.102,5.99,0.39%,1.32,CF,0.39%,1.32,CF
16-Sep,NYY,,DET,W4-1,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.346,0.464,0.592,1.056,4,0.76,-0.129,5.59,-0.57%,-1.06,CF,-0.57%,-1.06,CF
17-Sep,NYY,,DET,W5-4,CG,4,4,1,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0.345,0.461,0.591,1.052,4,0.67,0.049,4.86,0.22%,0.24,CF,0.22%,0.24,CF
1-Oct,NYY,,BOS,W5-4,CG,4,4,1,2,1,0,0,0,0,0,1,0,0,,0,0,0,0,0.347,0.462,0.593,1.055,4,1.59,0.072,71.75,1.96%,0.85,CF,1.96%,0.85,CF
2-Oct,NYY,,BOS,W5-3,GS-9,4,4,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0.346,0.459,0.596,1.055,4,0.61,-0.042,50.83,-2.10%,-1.04,CF,-2.10%,-1.04,CF
18-Apr,NYY,@,BOS,W15-10,CG,6,6,2,3,1,1,0,1,0,0,0,0,0,,0,0,0,0,0.5,0.5,1,1.5,4,0.75,0.106,1.93,0.17%,1.17,CF,0.17%,1.17,CF
Apr 19 (1),NYY,@,BOS,L3-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0.3,0.3,0.6,0.9,4,,,,,,CF,,,CF
Apr 19 (2),NYY,@,BOS,W16-7,CG(8),6,6,1,3,1,0,0,3,0,0,0,0,0,,0,0,0,0,0.375,0.375,0.625,1,4,0.87,0.03,2.34,0.05%,1.61,CF,0.05%,1.61,CF
21-Apr,NYY,,WSH,W14-7,CG,5,5,2,3,0,0,1,2,0,0,0,0,0,,0,1,0,0,0.429,0.429,0.762,1.19,4,0.95,0.08,2.64,0.13%,-0.26,CF,0.13%,-0.26,CF
22-Apr,NYY,,WSH,L6-7,CG(10),5,5,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.346,0.346,0.615,0.962,4,1.81,-0.211,5.54,-0.39%,-1.64,CF,-0.39%,-1.64,CF
25-Apr,NYY,@,PHA,W6-3,CG,5,5,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.323,0.323,0.581,0.903,4,0.76,0.048,2.11,0.08%,-0.25,CF,0.08%,-0.25,CF
26-Apr,NYY,,BOS,W10-2,CG,5,4,1,1,1,0,0,2,1,0,0,0,0,,0,0,0,0,0.314,0.333,0.571,0.905,4,0.25,0,0.75,0.00%,-0.03,CF,0.00%,-0.03,CF
27-Apr,NYY,,BOS,L2-7,CG,5,5,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.3,0.317,0.525,0.842,4,0.87,-0.079,2.72,-0.15%,-1.81,CF,-0.15%,-1.81,CF
28-Apr,NYY,@,WSH,L4-5,CG,4,4,1,1,0,0,1,1,0,0,0,0,0,,0,0,0,0,0.295,0.311,0.568,0.879,4,1.4,-0.018,4.33,-0.03%,-0.43,CF,-0.03%,-0.43,CF
29-Apr,NYY,@,WSH,W6-2,CG,5,3,0,2,1,1,0,2,2,0,0,0,0,,0,0,0,0,0.319,0.36,0.638,0.998,4,0.69,0.254,2.04,0.45%,2.65,CF,0.45%,2.65,CF
3-May,NYY,,CHW,W4-3,CG,4,4,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.314,0.352,0.627,0.979,4,0.85,0,2.49,0.00%,-0.51,CF,0.00%,-0.51,CF
4-May,NYY,,CHW,L0-15,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.302,0.362,0.604,0.966,4,0.26,-0.002,0.77,0.00%,0.39,CF,0.00%,0.39,CF
May 6 (1),NYY,,CLE,L4-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.281,0.339,0.561,0.9,4,1.67,-0.151,4.87,-0.26%,-1.22,CF,-0.26%,-1.22,CF
May 6 (2),NYY,,CLE,W7-4,CG(8),4,4,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.262,0.318,0.525,0.843,4,0.61,-0.082,1.66,-0.13%,-1.31,CF,-0.13%,-1.31,CF
7-May,NYY,,DET,W6-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.262,0.314,0.508,0.822,4,1.52,-0.128,4.84,-0.24%,-0.88,CF,-0.24%,-0.88,CF
8-May,NYY,,DET,L1-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.261,0.311,0.493,0.804,4,0.97,-0.093,3.24,-0.19%,-0.73,CF,-0.19%,-0.73,CF
9-May,NYY,,SLB,W4-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.247,0.295,0.466,0.761,4,0.48,-0.053,1.25,-0.08%,-0.8,CF,-0.08%,-0.8,CF
May 11 (1),NYY,,SLB,W5-1,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0.237,0.293,0.447,0.74,4,0.84,-0.049,2.35,-0.08%,-0.75,CF,-0.08%,-0.75,CF
May 11 (2),NYY,,SLB,W6-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.225,0.279,0.425,0.704,4,0.77,-0.099,2.24,-0.17%,-1.28,CF,-0.17%,-1.28,CF
12-May,NYY,,PHA,W3-2,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,,0,1,0,0,0.22,0.289,0.415,0.704,4,0.95,-0.061,3.03,-0.12%,-0.41,CF,-0.12%,-0.41,CF
13-May,NYY,,PHA,W9-3,CG,5,3,2,1,0,1,0,0,2,0,0,0,0,,0,0,0,0,0.224,0.305,0.435,0.741,4,0.35,0.082,1.14,0.16%,1.03,CF,0.16%,1.03,CF
16-May,NYY,@,SLB,W11-0,CG,6,4,3,1,0,0,0,1,2,0,0,0,0,,1,0,0,0,0.225,0.317,0.427,0.744,4,0.76,0.083,2.5,0.16%,1.71,CF,0.16%,1.71,CF
17-May,NYY,@,SLB,W11-9,CG,5,4,3,2,1,0,1,1,1,0,0,0,0,,,0,0,0,0.237,0.33,0.473,0.803,4,,,,,,CF,,,CF
19-May,NYY,@,CHW,W2-0,CG,4,3,0,1,0,0,0,2,1,0,0,0,0,,1,0,0,0,0.24,0.336,0.469,0.805,4,0.98,0.204,3.47,0.43%,2.1,CF,0.43%,2.1,CF
20-May,NYY,@,CHW,W3-1,CG,4,2,1,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.235,0.342,0.459,0.801,4,0.71,0.013,2.63,0.03%,0.23,CF,0.03%,0.23,CF
May 21 (1),NYY,@,CLE,W14-5,CG,6,4,3,3,1,0,2,6,2,0,0,0,0,,0,0,0,0,0.255,0.367,0.539,0.906,4,0.87,0.408,4.17,1.17%,6.16,CF,1.17%,6.16,CF
May 21 (2),NYY,@,CLE,W12-4,CG,6,6,0,2,0,0,0,2,0,0,1,0,0,,0,0,0,0,0.259,0.365,0.528,0.893,4,0.73,0.013,3.56,0.04%,1.11,CF,0.04%,1.11,CF
22-May,NYY,@,CLE,W7-2,CG,5,4,0,1,0,0,0,2,1,1,0,0,0,,0,0,0,0,0.259,0.366,0.518,0.884,4,1.45,0.022,7.15,0.07%,-0.37,CF,0.07%,-0.37,CF
25-May,NYY,@,DET,W6-4,CG,4,3,2,1,1,0,0,1,1,0,0,0,0,,0,0,0,0,0.261,0.37,0.522,0.892,4,1.01,0.085,5.62,0.28%,0.86,CF,0.28%,0.86,CF
26-May,NYY,@,PHA,W2-0,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0.254,0.367,0.508,0.875,4,0.91,-0.043,4.19,-0.12%,-0.55,CF,-0.12%,-0.55,CF
27-May,NYY,@,PHA,L1-6,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.25,0.371,0.5,0.871,4,0.75,0.009,3.52,0.03%,-0.19,CF,0.03%,-0.19,CF
May 28 (1),NYY,@,PHA,W6-3,CG,5,5,2,3,0,1,0,1,0,0,0,0,0,,0,0,0,0,0.264,0.378,0.52,0.898,4,1.35,0.291,6.38,0.83%,1.85,CF,0.83%,1.85,CF
May 28 (2),NYY,@,PHA,L5-6,CG(7),4,2,2,1,0,0,0,1,2,0,1,0,0,,0,0,0,0,0.268,0.388,0.52,0.908,4,1.6,0.137,7.58,0.39%,1.65,CF,0.39%,1.65,CF
May 30 (1),NYY,,BOS,W11-7,CG,5,2,2,0,0,0,0,0,3,1,0,0,0,,0,0,0,0,0.264,0.395,0.512,0.907,4,0.42,0.036,2.44,0.13%,0.52,CF,0.13%,0.52,CF
May 30 (2),NYY,,BOS,W5-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0.256,0.385,0.496,0.881,4,0.93,-0.021,5.42,-0.07%,-0.48,CF,-0.07%,-0.48,CF
1-Jun,NYY,,CHW,W6-5,CG(10),5,4,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.248,0.38,0.482,0.861,4,2.12,-0.129,10.51,-0.38%,-0.92,CF,-0.38%,-0.92,CF
2-Jun,NYY,,CHW,L5-6,CG(12),5,5,1,1,0,0,1,2,0,0,0,0,0,,0,0,0,0,0.246,0.374,0.493,0.867,4,1.66,0.21,7.72,0.59%,0.77,CF,0.59%,0.77,CF
Jun 3 (1),NYY,,CHW,W3-1,CG,4,2,0,0,0,0,0,0,2,1,0,0,0,,0,1,0,0,0.243,0.377,0.486,0.863,4,1.57,-0.125,7.5,-0.36%,-0.65,CF,-0.36%,-0.65,CF
Jun 3 (2),NYY,,CHW,W6-3,CG,4,3,1,2,0,0,1,4,1,0,0,0,0,,0,0,0,0,0.252,0.385,0.51,0.896,4,2.08,0.673,9.93,1.93%,4.06,CF,1.93%,4.06,CF
4-Jun,NYY,,CLE,W7-0,CG,4,2,2,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.248,0.388,0.503,0.891,4,0.37,0.019,1.97,0.06%,0.1,CF,0.06%,0.1,CF
5-Jun,NYY,,CLE,L2-3,CG,4,3,1,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0.25,0.39,0.52,0.91,4,0.91,0.028,4.58,0.09%,0.84,CF,0.09%,0.84,CF
6-Jun,NYY,,CLE,L2-16,CG,4,3,2,2,0,0,1,1,1,0,0,0,0,,0,0,0,0,0.258,0.398,0.542,0.94,4,0.22,0.045,1.13,0.14%,1.23,CF,0.14%,1.23,CF
7-Jun,NYY,,DET,W5-4,CG,4,3,1,1,0,0,1,2,1,0,0,0,0,,0,0,0,0,0.259,0.4,0.557,0.957,4,1.86,0.089,12.64,0.36%,0.93,CF,0.36%,0.93,CF
8-Jun,NYY,,DET,W11-4,CG,4,4,1,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.259,0.397,0.556,0.953,4,1.33,0.124,9.42,0.53%,0.41,CF,0.53%,0.41,CF
9-Jun,NYY,,DET,L7-13,CG,4,4,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.259,0.394,0.548,0.942,4,0.55,-0.034,3.7,-0.14%,-0.09,CF,-0.14%,-0.09,CF
10-Jun,NYY,,SLB,L2-7,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.253,0.386,0.535,0.922,4,,,,,,CF,,,CF
Jun 11 (1),NYY,,SLB,W1-0,CG,4,4,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.253,0.384,0.534,0.918,4,0.86,-0.014,3.96,-0.04%,-0.2,CF,-0.04%,-0.2,CF
Jun 11 (2),NYY,,SLB,W4-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.247,0.377,0.522,0.899,4,0.64,-0.07,3.01,-0.20%,-1.01,CF,-0.20%,-1.01,CF
13-Jun,NYY,@,CHW,L5-6,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.247,0.374,0.522,0.896,4,1.07,-0.027,4.84,-0.07%,-0.06,CF,-0.07%,-0.06,CF
14-Jun,NYY,@,CHW,L2-5,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,,1,0,0,0,0.247,0.372,0.516,0.888,4,0.97,0.078,4.24,0.21%,0.86,CF,0.21%,0.86,CF
15-Jun,NYY,@,CHW,L0-5,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,,0,0,0,0,0.243,0.37,0.508,0.878,4,0.62,-0.04,2.78,-0.11%,-0.76,CF,-0.11%,-0.76,CF
16-Jun,NYY,@,SLB,W7-5,CG,4,4,1,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0.244,0.368,0.508,0.876,4,0.61,0.03,2.57,0.08%,-0.07,CF,0.08%,-0.07,CF
17-Jun,NYY,@,SLB,L3-7,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.239,0.362,0.497,0.859,4,0.91,-0.092,3.87,-0.24%,-1.23,CF,-0.24%,-1.23,CF
Jun 18 (1),NYY,@,SLB,W15-5,CG,5,4,2,2,1,0,1,2,1,0,0,0,0,,,0,0,0,0.244,0.367,0.517,0.884,4,,,,,,CF,,,CF
Jun 18 (2),NYY,@,SLB,W9-0,GS-0,3,3,1,2,0,0,1,3,0,0,0,0,0,,,0,0,0,0.25,0.37,0.534,0.905,4,,,,,,CF,,,CF
20-Jun,NYY,@,CLE,W8-2,CG,5,5,1,2,0,0,0,3,0,0,0,0,0,,0,1,0,0,0.254,0.371,0.531,0.902,4,0.49,0.049,2.41,0.14%,0.81,CF,0.14%,0.81,CF
21-Jun,NYY,@,CLE,L1-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0.249,0.365,0.521,0.886,4,2.01,-0.336,10.37,-1.04%,-2.25,CF,-1.04%,-2.25,CF
22-Jun,NYY,@,CLE,L2-6,CG,4,3,1,1,0,0,1,1,1,0,1,0,0,,0,0,0,0,0.25,0.367,0.532,0.9,4,1.37,0.019,7.39,0.06%,0.42,CF,0.06%,0.42,CF
23-Jun,NYY,@,DET,L9-10,CG,5,5,2,2,1,0,1,1,0,0,1,0,0,,0,0,0,0,0.253,0.368,0.548,0.915,4,0.66,0.055,5.11,0.26%,0.5,CF,0.26%,0.5,CF
24-Jun,NYY,@,DET,L1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.249,0.362,0.538,0.9,4,0.93,-0.096,6.57,-0.41%,-1.34,CF,-0.41%,-1.34,CF
Jun 25 (1),NYY,@,DET,W8-2,CG,5,5,1,3,0,0,1,2,0,0,1,0,0,,0,0,0,0,0.257,0.367,0.552,0.919,4,0.47,0.155,3.22,0.63%,1.72,CF,0.63%,1.72,CF
Jun 25 (2),NYY,@,DET,L3-6,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.261,0.369,0.551,0.92,4,1.23,-0.003,8.88,-0.02%,0.06,CF,-0.02%,0.06,CF
27-Jun,NYY,,WSH,L3-4,CG(12),5,4,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0.256,0.366,0.542,0.908,4,1.61,-0.199,6.71,-0.50%,-1.13,CF,-0.50%,-1.13,CF
28-Jun,NYY,,WSH,W5-1,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.253,0.364,0.535,0.899,4,0.68,-0.069,2.41,-0.15%,-0.59,CF,-0.15%,-0.59,CF
29-Jun,NYY,,WSH,L7-12,CG,4,3,1,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0.25,0.362,0.529,0.891,4,0.89,-0.094,3.22,-0.21%,-0.9,CF,-0.21%,-0.9,CF
Jun 30 (1),NYY,@,BOS,W9-6,CG,5,4,1,3,1,0,0,1,1,0,0,0,0,,0,0,0,0,0.258,0.37,0.536,0.906,4,1.34,0.247,5.79,0.64%,1.82,CF,0.64%,1.82,CF
Jun 30 (2),NYY,@,BOS,L2-10,CG,4,4,1,2,0,0,1,1,0,0,0,0,0,,0,0,0,0,0.262,0.372,0.548,0.919,4,0.56,-0.013,2.38,-0.03%,0.8,CF,-0.03%,0.8,CF
1-Jul,NYY,@,BOS,L4-13,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.262,0.37,0.543,0.913,4,0.19,-0.018,0.78,-0.05%,0.23,CF,-0.05%,0.23,CF
2-Jul,NYY,@,BOS,W15-9,CG,6,4,2,1,0,0,1,2,2,0,0,0,0,,0,0,0,0,0.262,0.373,0.55,0.923,4,0.7,0.05,2.89,0.12%,0.68,CF,0.12%,0.68,CF
3-Jul,NYY,@,WSH,L2-7,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.258,0.368,0.542,0.909,4,0.61,-0.068,2.38,-0.16%,-0.72,1B,-0.16%,-0.72,1B
Jul 4 (1),NYY,@,WSH,W16-9,CG,6,6,1,2,1,1,0,3,0,0,0,0,0,,0,0,0,0,0.259,0.367,0.548,0.915,4,1.08,0.046,4.06,0.10%,2.56,CF,0.10%,2.56,CF
Jul 4 (2),NYY,@,WSH,T3-3,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.26,0.369,0.546,0.915,4,0.9,-0.001,3.29,0.00%,-0.2,CF,0.00%,-0.2,CF
5-Jul,NYY,,PHA,W12-8,CG,5,5,0,1,1,0,0,2,0,0,0,0,0,,0,0,0,0,0.259,0.366,0.543,0.909,4,0.97,-0.02,3.72,-0.05%,0.2,CF,-0.05%,0.2,CF
6-Jul,NYY,,PHA,W5-4,CG,4,4,2,3,1,0,0,1,0,0,1,0,0,,0,0,0,0,0.266,0.371,0.55,0.92,4,1.38,0.236,5.77,0.59%,1.58,CF,0.59%,1.58,CF
7-Jul,NYY,,BOS,W5-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.266,0.369,0.545,0.915,4,0.36,-0.033,1.64,-0.09%,-0.34,CF,-0.09%,-0.34,CF
8-Jul,NYY,,BOS,L2-4,CG,4,3,1,1,0,0,0,0,1,0,1,0,0,,0,1,0,0,0.266,0.371,0.543,0.914,4,1.55,-0.012,7.21,-0.03%,-0.42,CF,-0.03%,-0.42,CF
9-Jul,NYY,,BOS,W3-1,GS-2,1,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0.269,0.373,0.545,0.918,4,1.48,0.094,6.18,0.24%,1.33,CF,0.24%,1.33,CF
Jul 16 (1),NYY,,CHW,W2-1,CG,4,2,0,1,0,0,0,0,2,0,0,0,0,,0,0,0,0,0.271,0.377,0.545,0.922,4,0.86,0.044,3.27,0.10%,0.41,CF,0.10%,0.41,CF
21-Jul,NYY,,DET,W14-5,CG,5,5,2,4,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.279,0.383,0.552,0.935,5,0.39,0.081,3.05,0.38%,2,CF,0.38%,2,CF
22-Jul,NYY,,DET,W10-4,CG,5,5,4,2,0,0,0,1,0,0,0,0,0,,1,0,0,0,0.281,0.384,0.55,0.933,5,0.65,0.17,5.48,0.86%,1.46,CF,0.86%,1.46,CF
23-Jul,NYY,,DET,L5-6,CG,4,4,1,1,0,0,1,1,0,0,0,0,0,,0,0,0,0,0.281,0.382,0.556,0.938,5,1.02,0.104,9.07,0.55%,0.23,CF,0.55%,0.23,CF
25-Jul,NYY,@,SLB,L3-4,CG,4,4,1,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0.284,0.383,0.561,0.945,5,0.96,0.093,4.65,0.27%,0.61,CF,0.27%,0.61,CF
26-Jul,NYY,@,SLB,W6-3,CG,4,4,2,1,0,0,1,2,0,0,1,0,0,,0,0,0,0,0.283,0.382,0.567,0.949,5,0.87,0.036,4.16,0.10%,0.46,CF,0.10%,0.46,CF
27-Jul,NYY,@,SLB,L2-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,,0,2,0,0,0.28,0.378,0.56,0.937,5,2.03,-0.277,10.7,-0.88%,-2.09,CF,-0.88%,-2.09,CF
28-Jul,NYY,@,CHW,W4-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.28,0.376,0.556,0.932,5,0.56,-0.037,2.79,-0.11%,-0.1,CF,-0.11%,-0.1,CF
